,Close Price Prediction,Off-by Percentage,Difference,index,Current Close
1949,15.810007190704345,0.02035152716728451,0.3153401374816891,8076,15.494667053222656
548,0.17822789520025253,0.02024175471728693,0.0035360690951347362,3237,0.1746918261051178
1267,0.0591805411875248,0.020146741463851963,0.0011687485873699208,1166,0.05801179260015488
44,0.44778716683387754,0.020142274436966933,0.008841366767883274,5952,0.43894580006599426
1554,0.42362570613622663,0.020089074042883313,0.00834265202283857,3074,0.41528305411338806
1170,0.1703796271979809,0.019570742610442032,0.0032704506814479894,3996,0.1671091765165329
1345,0.07359734244644642,0.019463074441241988,0.0014050833135843266,1090,0.07219225913286209
1417,147.33885818481446,0.019402259259896616,2.804297027587893,10443,144.53456115722656
850,0.40212493658065795,0.019402065371472283,0.007653559446334834,4704,0.3944713771343231
2036,0.14454971447587014,0.019345321184288205,0.002743290811777127,1522,0.14180642366409302
1318,2.2988439083099363,0.019314675665738336,0.04356007575988752,6514,2.255283832550049
760,50.319369316101074,0.019220882045896354,0.9489431381225586,9558,49.370426177978516
222,0.2706677082180977,0.019209587196661815,0.005101418793201473,5274,0.26556628942489624
2123,2.724726457595825,0.019183066569507606,0.051284809112548846,7023,2.6734416484832764
677,0.41343257039785386,0.019170631742020935,0.007776679694652566,5891,0.4056558907032013
1308,0.1789709870517254,0.019160080962308708,0.0033646319806575897,3246,0.1756063550710678
2570,0.11648921228945255,0.019110320138560635,0.0021844015270471584,670,0.1143048107624054
543,0.06874611627310515,0.018978658311001536,0.001280408613383771,1094,0.06746570765972137
1414,0.245887780636549,0.01878148946304717,0.004533002227544797,3361,0.2413547784090042
1020,0.36727886766195295,0.01868867523471106,0.006738030612468693,2636,0.36054083704948425
1579,0.06478378243744373,0.018649745505444668,0.0011860809475183476,192,0.06359770148992538
2451,0.26946483075618743,0.018578306675710424,0.0049148899316787675,5048,0.26454994082450867
174,0.10692081660032272,0.01855819340758833,0.0019481039047241216,4304,0.1049727126955986
244,0.876387522816658,0.018471056576573452,0.015894220471382114,4867,0.8604933023452759
2026,0.9647515904903412,0.018385975610600142,0.017417658567428607,6056,0.9473339319229126
891,0.17257486864924432,0.018364854538819742,0.003112158030271539,3963,0.16946271061897278
2612,52.4262483215332,0.018312762909752395,0.9428041076660136,9541,51.48344421386719
1951,1.2857694566249847,0.01809994257161362,0.02285861372947684,6141,1.2629108428955078
626,73.75054336547852,0.018069095690139706,1.3089540100097707,9884,72.44158935546875
2103,0.2539591106772423,0.017926632911192918,0.0044724556803703575,5076,0.24948665499687195
560,5.374362983703613,0.017813092597430597,0.09405855178833011,6946,5.280304431915283
3,143.2647492980957,0.01776736668128976,2.5010011291503815,10540,140.7637481689453
510,0.24955110356211663,0.017536262633388016,0.0043007741868495986,4611,0.24525032937526703
422,0.16381126746535302,0.017529199432126077,0.002822012752294545,3953,0.16098925471305847
1616,0.3349041831493378,0.017491556079826304,0.005757291316986102,2144,0.3291468918323517
51,0.4703331908583641,0.017426023726973494,0.008055659234523782,2598,0.46227753162384033
183,76.31897338867188,0.017367736749266154,1.3028601074218784,9869,75.01611328125
1796,7.546942372322082,0.017286860365131135,0.12824596881866412,7418,7.418696403503418
419,157.1031121826172,0.01724435607698684,2.663216552734383,10439,154.4398956298828
2606,0.3016696518659592,0.01722967453305497,0.005109632611274728,5123,0.29656001925468445
2694,0.23808305084705353,0.017167117662693597,0.004018218517303468,3309,0.23406483232975006
1031,0.3552753707766533,0.01715999532079871,0.005993672311305986,4680,0.3492816984653473
550,0.09091050319373607,0.01711732400257605,0.0015299557894468269,896,0.08938054740428925
2203,0.8206178426742554,0.01708877044742378,0.013787734508514449,4957,0.806830108165741
255,0.24596128568053247,0.01702023451096111,0.004116259068250666,1754,0.2418450266122818
1930,0.8741620415449143,0.016997596888124453,0.014610313773155248,4849,0.859551727771759
1720,6.058800988197326,0.01699523607139165,0.10124998569488497,7346,5.957551002502441
286,127.33058372497558,0.016972165222660825,2.1250096893310513,10185,125.20557403564453
1205,0.07516148902475833,0.016918489300082468,0.0012504629045724802,1073,0.07391102612018585
17,1.0621768808364869,0.016876312296643287,0.017628130912780815,4875,1.044548749923706
242,0.17421533435583114,0.016748980763210047,0.002869862020015712,3924,0.17134547233581543
2750,0.21536540910601615,0.016698614080864083,0.003537236899137486,5060,0.21182817220687866
1844,2.09775390625,0.01666090660883726,0.03437771797180167,6364,2.0633761882781982
196,0.3264284694194794,0.016435190890585243,0.005278166532516504,5753,0.3211503028869629
1688,4.103588302135467,0.016424943384629378,0.06631203413009601,7199,4.037276268005371
960,0.26261847287416457,0.016347189058160582,0.004224022924900039,2449,0.2583944499492645
2137,0.2578627395629883,0.016315998614440917,0.004139744043350213,4546,0.25372299551963806
1342,0.2726469534635544,0.016283694305964883,0.00436856329441071,5232,0.2682783901691437
2761,22.200463676452635,0.016280013362458726,0.3556341171264634,8846,21.844829559326172
862,0.2683912655711174,0.016210164881510145,0.004281266629695912,2007,0.2641099989414215
534,0.06331843379884958,0.016206271502271635,0.0010097907856106703,193,0.06230864301323891
2096,0.12101957589387893,0.016163967339059733,0.0019250401854515042,4174,0.11909453570842743
407,0.16914268791675569,0.01611642997212952,0.0026827400922775357,3240,0.16645994782447815
530,0.05501685924828052,0.01611004761348766,0.0008722718805074664,1204,0.054144587367773056
279,11.20546326637268,0.016103848450849282,0.17759118080139125,7743,11.027872085571289
1964,0.33909797519445417,0.01609218810543518,0.005370406806468941,2651,0.33372756838798523
859,38.36474761962891,0.016074527507270963,0.6069389343261733,9368,37.757808685302734
1444,0.18028491869568825,0.016058714102552354,0.00284938648343086,3226,0.17743553221225739
176,0.11307952500879764,0.016023376345342816,0.0017833406478166558,128,0.11129618436098099
2502,0.21117123812437058,0.01585923865584364,0.0032967314124107416,5585,0.20787450671195984
1113,0.19605062201619147,0.01580960624596919,0.003051244169473638,4011,0.19299937784671783
1339,0.31822378844022753,0.015755268451996204,0.004935934245586415,1832,0.3132878541946411
2737,2.7213130235671996,0.01573154784072769,0.04214742183685294,7059,2.6791656017303467
2484,0.272804411649704,0.01573053272219488,0.0042248988151550315,5236,0.26857951283454895
291,0.07245009876787663,0.0156621600110966,0.0011172268539667157,1124,0.07133287191390991
398,0.40885591357946394,0.0156542127513209,0.0063016697764396445,2864,0.4025542438030243
1300,1.1180345129966736,0.01562926163467007,0.017205150127410862,6181,1.1008293628692627
441,0.35476561039686205,0.015592742991263836,0.005446837842464469,5197,0.3493187725543976
2682,0.3273730382323265,0.015565016755022728,0.005017469823360432,5426,0.32235556840896606
247,17.223286895751954,0.015525645221330467,0.2633145141601574,8050,16.959972381591797
2417,0.18633655369281768,0.015521766643083143,0.00284806549549102,638,0.18348848819732666
2102,0.04276565857231617,0.015509144326292877,0.000653129294514658,418,0.042112529277801514
2327,0.052365047819912434,0.015502142239872799,0.0007993783429265031,1218,0.05156566947698593
1083,0.3054932653903961,0.015491349109728391,0.004660308361053467,2273,0.30083295702934265
2291,18.73672985076904,0.01546717655163166,0.2853901290893539,8039,18.451339721679688
1588,0.35992284029722216,0.015466535867718564,0.005481972396373769,5360,0.3544408679008484
735,0.30642945170402525,0.015448625020109769,0.00466189384460447,1895,0.3017675578594208
2762,2.969530577659607,0.0154331363576849,0.045132632255554306,7019,2.9243979454040527
2745,0.06763319604098797,0.01541743020439285,0.0010268979519605648,284,0.0666062980890274
452,0.259554587751627,0.015371603893459583,0.003929369598627108,2512,0.2556252181529999
1716,149.41680404663086,0.015341376351275119,2.2576243591308582,10638,147.1591796875
1762,39.077897262573245,0.0153245974496057,0.5898143768310575,9423,38.48808288574219
757,231.4909423828125,0.015266646023590015,3.480947875976568,11127,228.00999450683594
1956,0.14789435148239136,0.015244792112593409,0.002220763564109801,577,0.14567358791828156
2573,66.18120613098145,0.015058961044310447,0.981834793090826,9924,65.19937133789062
2090,0.14829421684145927,0.01499520287499088,0.0021908496320247606,580,0.1461033672094345
2545,0.2917941290140152,0.014981047993504753,0.0043068605661392145,1669,0.287487268447876
2321,0.3277716010808945,0.014905125819117128,0.004813727736473095,5141,0.3229578733444214
2197,5.763187208175659,0.014845622091181851,0.0843065166473389,7290,5.67888069152832
413,7.649283056259155,0.014844264890414493,0.11188710212707509,7485,7.53739595413208
1264,0.25510073140263556,0.014843467271922307,0.0037311954796314106,5051,0.25136953592300415
698,0.4490451729297638,0.014823212461196876,0.006559065580368062,4724,0.44248610734939575
307,17.736423358917236,0.014820927478616304,0.2590311622619623,7908,17.477392196655273
778,20.66381753921509,0.0148005589097719,0.30137552261352596,8450,20.362442016601562
336,0.27993005365133283,0.014799948832675096,0.004082529246807076,4529,0.27584752440452576
227,1.9544594657421113,0.014777153369354484,0.028460777997970643,6371,1.9259986877441406
2160,5.296750626564026,0.014751798479328157,0.07700069904327389,6940,5.219749927520752
625,0.21445349350571632,0.014737256954168727,0.003114556223154069,5509,0.21133893728256226
1362,0.08284932933747768,0.014735746715592439,0.0012031178921461105,51,0.08164621144533157
1782,0.2767334684729576,0.014663852318744584,0.003999333083629597,3538,0.272734135389328
1737,0.33945043861866,0.014627354229011558,0.004893680214881901,5746,0.3345567584037781
502,35.5733182144165,0.014626633953149278,0.5128171157836903,9592,35.06050109863281
1096,0.10070904687047005,0.014555979467102471,0.0014448870718479223,888,0.09926415979862213
354,0.09460211470723152,0.01451570710747735,0.0013535685837268857,1346,0.09324854612350464
1253,225.8635855102539,0.014478917218122039,3.223586120605461,11118,222.63999938964844
1807,0.22692691221833228,0.014465917470764313,0.0032358957827091084,5602,0.22369101643562317
1106,0.2593028429150581,0.014386783857362086,0.0036776247620582403,2461,0.2556252181529999
14,0.2943828064203262,0.014364899517486296,0.004168893694877607,1791,0.2902139127254486
1848,0.40680546075105667,0.01432286215041295,0.0057443431019783,4699,0.40106111764907837
205,0.19886892169713974,0.014298314588211004,0.0028034064173698414,3413,0.1960655152797699
2098,0.2277736659348011,0.014262789832603507,0.003203004151582728,1764,0.22457066178321838
765,0.23374995604157447,0.014261623566657484,0.003286779075860974,2308,0.2304631769657135
503,0.27735344678163526,0.014170627006096635,0.003875356018543219,1875,0.27347809076309204
1600,126.08373970031738,0.014150564531539997,1.759261550903318,10111,124.32447814941406
1804,17.947537231445313,0.014121603263578607,0.2499187469482429,7911,17.69761848449707
2452,19.57912260055542,0.0140160089505188,0.2706280326843249,8030,19.308494567871094
293,0.4510725682973862,0.014012067932282124,0.006233120560646066,4752,0.4448394477367401
1211,5.577901201248169,0.014010711439364413,0.07707055091857917,6915,5.50083065032959
2547,2.7800476646423338,0.013939319631494083,0.038219223022460724,7084,2.741828441619873
2610,0.26651835650205613,0.013936131880930052,0.003663184344768533,5673,0.2628551721572876
2240,0.29019167840480803,0.013934118346810794,0.0039879959821700894,5102,0.28620368242263794
2381,111.8621987915039,0.013916567859029186,1.5353707885742125,10039,110.32682800292969
1468,0.24387761294841767,0.013864707024384922,0.003335052132606514,4506,0.24054256081581116
2544,106.00796142578125,0.013776040224537453,1.4405252075195278,10032,104.56743621826172
954,39.683083572387694,0.01375231762961621,0.5383310699462882,9421,39.144752502441406
2758,0.0932227475196123,0.013737504343699622,0.0012632934004068314,1335,0.09195945411920547
2678,0.13455990999937056,0.013667163949571164,0.0018142566084861644,4280,0.1327456533908844
2662,0.06881920605897904,0.013606683285848699,0.000923830866813663,741,0.06789537519216537
295,0.26809774845838547,0.013600162205453322,0.003597249686717985,2457,0.2645004987716675
1127,7.2021603727340695,0.013577992160620663,0.09648086071014372,7419,7.105679512023926
2050,0.11934104181826115,0.013577671463991225,0.001598667278885843,1458,0.1177423745393753
2296,0.2240888474881649,0.013573194864744235,0.0030008701980114016,3384,0.2210879772901535
2213,0.10757737137377262,0.013542836757988806,0.001437435820698732,18,0.10613993555307388
10,5.769524698257446,0.013542349942029163,0.07708895683288564,7315,5.6924357414245605
1275,0.33082489371299745,0.013499896829845972,0.004406613111495983,2244,0.32641828060150146
2304,0.276800731420517,0.013499000020078198,0.003686765432357797,3746,0.2731139659881592
2491,0.22038535729050637,0.013371048256332068,0.002907901555299769,5059,0.2174774557352066
1161,0.1640910029411316,0.01334103372196009,0.002160322666168224,4255,0.16193068027496338
1841,0.3051508495211601,0.013337103638019052,0.004016263186931601,2155,0.3011345863342285
1733,0.2602005341649056,0.013233740458227975,0.0033984521031379944,2073,0.2568020820617676
2055,125.02122970581054,0.013188668904569382,1.6274003601074156,10135,123.39382934570312
403,0.34706112653017046,0.013166312920084999,0.0045101335644722185,2734,0.34255099296569824
1563,0.06878912724554538,0.013163666167988697,0.0008937520533800064,716,0.06789537519216537
2135,0.2878409117460251,0.013134230443564876,0.0037315577268600686,3173,0.28410935401916504
736,0.06617183409631253,0.013095595809974443,0.0008553581684827838,191,0.06531647592782974
1698,0.8593563574552536,0.013088381264395195,0.01110227286815646,4844,0.8482540845870972
721,35.24029624938965,0.0130726513558491,0.45473945617676037,9204,34.78555679321289
2727,20.807015171051024,0.013051459437613532,0.26806329727172695,8474,20.538951873779297
2455,2.4159312772750856,0.013041905902168843,0.031102709770202797,6536,2.384828567504883
798,24.32760341644287,0.013034170116141677,0.31301029205322095,8834,24.01459312438965
645,2.7897038650512695,0.013008409684994159,0.03582360267639162,7062,2.753880262374878
955,0.23178561240434647,0.012995308076248782,0.0029734840989112943,5557,0.22881212830543518
2445,0.21076504856348038,0.012988467180081573,0.0027024146914482183,3903,0.20806263387203217
743,0.9145082294940948,0.01290203003551284,0.011648720502853371,4998,0.9028595089912415
1098,0.22632913500070573,0.012873075000211768,0.0028765222430229276,1573,0.2234526127576828
868,48.0778776550293,0.01286433378795723,0.6106344604492193,9686,47.46724319458008
1277,16.722558269500734,0.012857184776175812,0.2122757530212418,8389,16.510282516479492
2614,0.21512310191988945,0.012852088753062426,0.002729698866605762,5581,0.2123934030532837
1370,2.616131937503815,0.01280273036748816,0.03307024240493783,7074,2.583061695098877
2111,6.080737218856812,0.01278983219299911,0.07678948402404817,7350,6.003947734832764
1888,0.46611125707626344,0.012777196959900327,0.00588045954704286,2808,0.4602307975292206
456,0.474261679649353,0.01273991347763566,0.00596604585647581,2839,0.4682956337928772
2238,0.1735270291566849,0.012731919852506414,0.002181556820869457,4353,0.17134547233581543
259,0.3080675691366196,0.012708764601055592,0.00386602580547335,2679,0.30420154333114624
224,0.21920113697648047,0.012662832221127907,0.00274099841713904,5625,0.21646013855934143
792,9.441866779327393,0.012651025465519121,0.11795701980590856,7533,9.323909759521484
1726,0.23496277287602424,0.012568143613858595,0.0029163922369480066,1602,0.23204638063907623
484,0.2162768292427063,0.012541462206889654,0.002678831219673161,5488,0.21359799802303314
2325,24.085506858825685,0.012497740515617918,0.2972988510131849,8600,23.7882080078125
404,112.15883476257324,0.012395159003295466,1.3732054901122979,10023,110.78562927246094
105,10.138520984649658,0.012362773119150478,0.12380960464477475,7656,10.014711380004883
2396,2.9836364698410036,0.012330383829219183,0.03634128093719502,7107,2.9472951889038086
1745,0.2802245366573334,0.012280523496009417,0.0033995556831359908,3175,0.2768249809741974
2658,0.27627712666988374,0.012227552641101532,0.0033373850584030307,1807,0.2729397416114807
594,0.09482117600739003,0.01220110194042527,0.001142977252602581,782,0.09367819875478745
1433,11.507552614212036,0.012195244893073361,0.13864659309387228,7733,11.368906021118164
971,12.538587083816529,0.012184362873279555,0.15093564033508322,8206,12.387651443481445
2164,0.12308822467923164,0.012159664014850947,0.001478730589151378,1502,0.12160949409008026
2224,171.2797721862793,0.012124873315227814,2.0518669128418026,10357,169.2279052734375
1549,5.940774812698364,0.012077117877296506,0.07089127540588347,6828,5.8698835372924805
657,0.4174341669678688,0.012057856397237866,0.004973392784595465,2863,0.4124607741832733
2672,0.21647527635097505,0.012043787998030226,0.0025761556625366333,5562,0.21389912068843842
2622,0.06871170677244663,0.012023375347301354,0.0008163315802812571,1126,0.06789537519216537
2531,1.6969849836826325,0.012006855604200898,0.020133711099624696,6277,1.6768512725830078
2012,0.16006139144301415,0.011989238837750797,0.0018962793052196558,3957,0.1581651121377945
1927,0.2880975151062012,0.011988519359840355,0.003412946462631239,3603,0.28468456864356995
962,21.344581623077392,0.01193959003395704,0.25183870315551715,8484,21.092742919921875
243,0.22959822058677673,0.01193023363796389,0.002706866860389706,4403,0.22689135372638702
761,0.18479662090539933,0.01179053559299915,0.002153460681438457,3916,0.18264316022396088
2772,0.23135677397251128,0.011788596714853704,0.0026955944299697776,5549,0.2286611795425415
395,0.3337637883424759,0.011752590507520744,0.0038770240545272783,5786,0.3298867642879486
830,40.59697120666504,0.011717988921180741,0.4702050018310544,9342,40.126766204833984
644,0.10955606311559678,0.011705944635934993,0.0012676185369491638,1366,0.10828844457864761
2609,0.6814750564098359,0.011670113152693283,0.00786115050315861,4785,0.6736139059066772
2049,0.1238168454170227,0.011663034904667219,0.0014274320006370522,4171,0.12238941341638565
2486,0.06694566167891025,0.01162088664622018,0.0007690311223268465,1250,0.0661766305565834
2648,0.04564459193497896,0.011618139634305346,0.0005242148414254175,383,0.04512037709355354
2151,0.12380269430577755,0.011547411250217533,0.0014132808893918963,4113,0.12238941341638565
1839,5.657059969902039,0.011504488829657645,0.06434136867523232,6936,5.592718601226807
546,0.33777992308139804,0.011454883400826127,0.0038254100084305076,5129,0.33395451307296753
1760,0.3318342027068138,0.011443137398106295,0.003754263818263992,5304,0.3280799388885498
580,148.24282150268556,0.011422022966569221,1.6741111755371207,10580,146.56871032714844
414,0.2757844948768616,0.011403196626161183,0.0031093680858612083,3348,0.27267512679100037
1157,0.5632213574647903,0.011400508028985736,0.006348631978034924,4769,0.5568727254867554
13,0.050848128236830235,0.011367232640596197,0.0005715060606598862,1183,0.05027662217617035
1530,0.45669648677110675,0.011356380012352127,0.005128181278705624,2616,0.4515683054924011
1902,0.31237368255853654,0.011348372640899574,0.0035051551461219854,2250,0.30886852741241455
2487,0.2820300942659378,0.011297139397786428,0.003150541186332678,1647,0.2788795530796051
1164,0.9054092115163803,0.011260284863216456,0.0100816434621811,4894,0.8953275680541992
599,0.0955946372449398,0.011181041473136963,0.001057028919458386,941,0.09453760832548141
1575,0.2887807235121727,0.01115764456665227,0.003186558187007915,1872,0.2855941653251648
1989,140.97367874145507,0.011148312644351413,1.5542909240722622,10287,139.4193878173828
234,0.3075812497735024,0.011110089729811362,0.003379706442356134,2666,0.30420154333114624
1050,0.2289288766682148,0.01107723740427669,0.0025081165134906713,4405,0.22642076015472412
2271,0.146114768832922,0.011077054854375127,0.0016007892787456568,4323,0.14451397955417633
575,0.08428448654711246,0.011030270298096613,0.0009195379167795115,49,0.08336494863033295
377,40.901749763488766,0.01102506453186982,0.4460269546508755,9400,40.45572280883789
126,0.33790071547031403,0.01102017828555776,0.0036831372976303123,4657,0.3342175781726837
2587,0.10513746120035648,0.011019603431988734,0.0011459452658891672,1361,0.10399151593446732
1209,120.39099937438965,0.010982309479108544,1.3078084564209007,10086,119.08319091796875
1527,59.29220726013184,0.01095762388251766,0.6426596832275422,9913,58.6495475769043
1753,0.40412230998277665,0.010921270880205867,0.004365848600864419,3156,0.39975646138191223
248,0.062987567409873,0.010896151220784007,0.000678924396634098,452,0.06230864301323891
1680,0.12562294073402883,0.010869231223034397,0.0013507432490587334,4118,0.12427219748497009
219,0.2745596903562546,0.010855393289334764,0.0029484468698501853,5047,0.2716112434864044
1585,3.7954289436340334,0.010850616040940075,0.040740680694580256,6859,3.754688262939453
1280,1.6368309938907624,0.010820469986530253,0.01752168774604801,6264,1.6193093061447144
